shift_x,shift_y
165.063,181.859
193.641,189.233
217.006,195.029
239.356,192.533
275.875,193.239
212.016,262.481
210.851,280.113
211.834,288.908
201.152,317.112
158.113,390.291
283.697,383.328
218.505,384.403
223.958,422.561
157.4,265.643
140.173,266.306
88.1992,245.67
133.784,207.274
191.239,229.372
281.135,266.077
298.621,265.99
339.518,229.815
289.516,207.599
239.007,231.777
