subj,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,12,3022.22012828,-0.12205063,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,13,3578.36061576,-4.26970447,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,14,4217.59458808,-0.21305143,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,15,4952.33712269,0.90477316,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,16,5796.85824570,-2.10864450,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,17,6767.56008152,-2.33360569,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,18,7883.29541175,2.13533461,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,19,9165.73383021,4.27581822,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,20,10639.78260555,-0.94140718,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,21,12334.07042541,1.07804277,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,22,14281.50341712,-1.95233253,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,23,16519.90424416,2.74930404,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,24,19092.74669051,-2.21643745,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0286.eq.wav,0,25,22050.00000000,-3.43765483,0,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,0,0.00000000,3.62757012,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,1,104.58767290,-0.15548284,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,2,224.80189054,0.79184394,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,3,362.97743001,4.42487388,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,4,521.79790965,2.81194884,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,5,704.34790983,0.04722955,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,6,914.17288101,4.72262079,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,7,1155.34800284,-0.37823856,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,8,1432.55733147,-0.10675266,1,1503
