subj,trial,block,sex,age,date,stim,stim_order,param_index,filter_freq,filter_gain,response,rt
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,0,0.00000000,-1.42808655,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,1,104.58767290,-2.60130476,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,2,224.80189054,4.10426027,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,3,362.97743001,4.17089311,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,4,521.79790965,-2.02244457,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,5,704.34790983,-0.66373635,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,6,914.17288101,2.68428112,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,7,1155.34800284,0.22062072,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,8,1432.55733147,1.90632154,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,9,1751.18477235,1.14653866,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,10,2117.41864548,-2.98902005,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,11,2538.37187364,-2.02442750,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,12,3022.22012828,2.94384385,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,13,3578.36061576,-0.82449455,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,14,4217.59458808,3.02096575,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,15,4952.33712269,2.40109104,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,16,5796.85824570,2.33373790,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,17,6767.56008152,-0.52670809,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,18,7883.29541175,1.88026256,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,19,9165.73383021,-2.46685339,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,20,10639.78260555,2.86061878,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,21,12334.07042541,-0.15905094,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,22,14281.50341712,-3.77484482,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,23,16519.90424416,-4.58751173,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,24,19092.74669051,-3.47114219,False,1248
102,0,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0094.eq.wav,1,25,22050.00000000,1.38501533,False,1248
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,0,0.00000000,-2.74498153,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,1,104.58767290,-1.19843649,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,2,224.80189054,-4.77525165,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,3,362.97743001,4.23970942,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,4,521.79790965,2.94671015,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,5,704.34790983,0.13106804,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,6,914.17288101,2.91408920,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,7,1155.34800284,2.94453135,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,8,1432.55733147,1.23029286,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,9,1751.18477235,-0.94350158,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,10,2117.41864548,-0.12262200,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,11,2538.37187364,0.28053298,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,12,3022.22012828,-0.35853131,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,13,3578.36061576,-2.23411280,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,14,4217.59458808,0.57509411,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,15,4952.33712269,-0.71144747,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,16,5796.85824570,-1.25644044,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,17,6767.56008152,4.19172280,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,18,7883.29541175,-4.05598917,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,19,9165.73383021,2.66338322,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,20,10639.78260555,-4.19822717,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,21,12334.07042541,3.53687853,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,22,14281.50341712,1.70123015,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,23,16519.90424416,1.42643253,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,24,19092.74669051,3.78469126,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0068.eq.wav,0,25,22050.00000000,2.89122132,True,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,0,0.00000000,3.99415809,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,1,104.58767290,-3.21050359,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,2,224.80189054,-3.03992348,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,3,362.97743001,0.36817795,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,4,521.79790965,4.07307411,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,5,704.34790983,0.33584893,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,6,914.17288101,4.35949325,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,7,1155.34800284,4.56746181,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,8,1432.55733147,0.77849598,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,9,1751.18477235,4.06538471,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,10,2117.41864548,1.13162155,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,11,2538.37187364,1.32336430,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,12,3022.22012828,0.04360863,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,13,3578.36061576,4.94141656,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,14,4217.59458808,-3.53473601,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,15,4952.33712269,-1.28350177,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,16,5796.85824570,3.19949007,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,17,6767.56008152,-2.27547623,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,18,7883.29541175,3.53500506,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,19,9165.73383021,1.69863388,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,20,10639.78260555,0.92659817,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,21,12334.07042541,2.61805607,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,22,14281.50341712,4.48177939,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,23,16519.90424416,-0.40791893,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,24,19092.74669051,0.62105395,False,642
102,1,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0072.eq.wav,1,25,22050.00000000,4.51082708,False,642
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,0,0.00000000,1.21816501,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,1,104.58767290,1.08267020,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,2,224.80189054,1.28772206,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,3,362.97743001,1.40729758,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,4,521.79790965,-3.20043051,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,5,704.34790983,2.79748982,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,6,914.17288101,3.52226146,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,7,1155.34800284,-2.16834895,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,8,1432.55733147,-3.82348878,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,9,1751.18477235,2.53152470,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,10,2117.41864548,4.42532900,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,11,2538.37187364,1.87416383,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,12,3022.22012828,2.78695143,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,13,3578.36061576,-1.62046464,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,14,4217.59458808,0.39865427,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,15,4952.33712269,-0.98513032,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,16,5796.85824570,3.48046181,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,17,6767.56008152,0.93900639,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,18,7883.29541175,-3.18346998,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,19,9165.73383021,4.38247035,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,20,10639.78260555,4.15778158,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,21,12334.07042541,3.11035079,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,22,14281.50341712,4.72179113,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,23,16519.90424416,1.62414786,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,24,19092.74669051,-2.19736742,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0029.eq.wav,0,25,22050.00000000,-2.62167848,True,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,0,0.00000000,-3.90890457,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,1,104.58767290,3.81061107,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,2,224.80189054,3.65367482,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,3,362.97743001,-3.10800260,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,4,521.79790965,1.01198112,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,5,704.34790983,4.95669510,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,6,914.17288101,-0.91261939,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,7,1155.34800284,-2.42179723,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,8,1432.55733147,-0.64210145,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,9,1751.18477235,4.55500072,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,10,2117.41864548,2.13774045,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,11,2538.37187364,-0.97481099,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,12,3022.22012828,-0.25527135,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,13,3578.36061576,3.16915424,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,14,4217.59458808,-4.14312219,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,15,4952.33712269,-4.73745316,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,16,5796.85824570,-0.70229217,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,17,6767.56008152,-2.76618068,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,18,7883.29541175,-4.10503971,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,19,9165.73383021,-3.83347624,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,20,10639.78260555,-4.21854730,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,21,12334.07042541,1.02990784,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,22,14281.50341712,-0.59495966,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,23,16519.90424416,1.20413343,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,24,19092.74669051,-2.82697252,False,285
102,2,0,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0077.eq.wav,1,25,22050.00000000,2.26793071,False,285
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,0,0.00000000,-2.34037570,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,1,104.58767290,4.98806250,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,2,224.80189054,-3.74871725,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,3,362.97743001,0.75287904,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,4,521.79790965,0.48929820,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,5,704.34790983,-0.16334447,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,6,914.17288101,2.26119480,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,7,1155.34800284,4.74075250,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,8,1432.55733147,3.19797381,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,9,1751.18477235,0.78873227,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,10,2117.41864548,-1.01208948,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,11,2538.37187364,-0.35758749,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,12,3022.22012828,-2.66828481,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,13,3578.36061576,0.54041368,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,14,4217.59458808,1.06190200,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,15,4952.33712269,3.94768985,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,16,5796.85824570,4.87768080,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,17,6767.56008152,3.41737702,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,18,7883.29541175,1.01658447,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,19,9165.73383021,-0.04927484,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,20,10639.78260555,-1.11159762,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,21,12334.07042541,-2.39319177,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,22,14281.50341712,2.92813613,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,23,16519.90424416,-1.53954881,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,24,19092.74669051,3.15470962,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0014.eq.wav,0,25,22050.00000000,-4.54208364,True,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,0,0.00000000,-3.70274805,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,1,104.58767290,0.58686430,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,2,224.80189054,1.64263069,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,3,362.97743001,-0.05832789,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,4,521.79790965,-1.41682181,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,5,704.34790983,1.80987332,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,6,914.17288101,2.20518022,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,7,1155.34800284,2.60464897,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,8,1432.55733147,-0.16079965,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,9,1751.18477235,-1.51022837,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,10,2117.41864548,-0.65540311,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,11,2538.37187364,-4.52188033,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,12,3022.22012828,2.16598687,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,13,3578.36061576,3.21069131,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,14,4217.59458808,-3.70415772,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,15,4952.33712269,-1.76509823,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,16,5796.85824570,-2.88966271,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,17,6767.56008152,1.64277836,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,18,7883.29541175,2.04188923,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,19,9165.73383021,-3.49192457,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,20,10639.78260555,-2.68561067,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,21,12334.07042541,-4.02711132,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,22,14281.50341712,0.48848061,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,23,16519.90424416,0.73967821,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,24,19092.74669051,4.07498859,False,239
102,3,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0073.eq.wav,1,25,22050.00000000,0.75369588,False,239
102,4,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0052.eq.wav,0,0,0.00000000,2.39510125,True,127
102,4,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0052.eq.wav,0,1,104.58767290,4.43141783,True,127
102,4,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0052.eq.wav,0,2,224.80189054,0.26708297,True,127
102,4,1,lkj,12,2021-11-29T14:08:55.133Z,gomot_a.0052.eq.wav,0,3,362.97743001,-4.82359461,True,127
